0.039742,1.187117,9.644189,-1.155244
0.089192,0.931378,9.252423,-0.824533
0.139008,0.991983,9.840819,-0.660374
0.189768,1.181431,9.433641,-0.878554
0.238713,0.841592,9.702100,-0.829471
0.289734,1.211958,9.715269,-0.855958
0.339153,0.928235,9.531208,-0.890824
0.389822,1.004104,9.703298,-0.826478
0.439613,1.036577,9.633115,-0.935568
0.489925,0.847877,9.514598,-0.893668
0.540223,1.022361,9.582985,-0.862841
0.589248,0.420347,9.391442,-0.927786
0.639278,1.082218,9.752530,-0.825281
0.689969,0.624310,9.335924,-1.242785
0.739059,0.667557,9.500681,-0.819894
0.789859,1.525161,10.057951,-0.671149
0.839126,0.935418,9.283250,-0.789965
0.890196,0.476912,9.582536,-0.620120
0.939236,1.321347,10.035804,-0.545897
0.989825,1.225576,9.969063,-0.323079
1.039134,1.593248,9.646134,-0.355851
1.089255,1.641882,9.275618,-0.305870
1.139152,1.274509,9.442021,-0.389521
1.189831,1.644576,9.585229,-0.013019
1.239389,1.246077,9.637155,-0.457309
1.289804,1.423553,9.653167,-0.354654
1.339141,1.491342,9.710331,-0.193039
1.389815,1.375219,9.458182,-0.261127
1.439216,1.283488,9.576251,-0.428128
1.489837,1.384497,9.585828,-0.386228
1.539151,1.343045,9.595405,-0.331309
1.589252,1.263136,9.665737,-0.200970
1.639122,1.415473,9.454441,-0.113729
1.689936,0.804929,10.160756,-0.399397
1.738782,5.502371,15.935477,-4.267368
1.789883,1.441361,9.951855,-0.477211
1.839427,2.289836,9.294174,0.096220
1.889894,1.698148,9.552158,-0.363782
1.939231,1.658642,9.725295,-0.499508
1.989909,1.373573,9.812687,-0.221771
2.039043,1.508999,10.008270,-0.132434
2.089292,1.991299,9.462223,-0.311108
2.139139,2.551712,9.230576,0.289858
2.189810,1.585317,9.496042,-0.130489
2.238808,1.359207,9.875686,0.561909
2.289878,1.283637,9.546472,-0.000150
2.340122,2.797874,9.488410,-0.064346
2.389868,2.672922,9.808197,0.508786
2.439203,1.927252,9.260354,0.719034
2.489895,1.494783,9.588970,0.473919
2.539137,1.325238,9.465515,0.220274
2.589244,2.505771,9.477187,-0.400893
2.639286,3.494312,8.977080,-0.321583
2.690338,2.160395,9.414936,0.098764
2.738889,1.685279,9.282801,0.487237
2.789882,2.520436,9.067465,-0.026487
2.839054,2.921180,9.121336,0.014066
2.889182,2.761062,8.919468,-0.524648
2.939236,3.026678,8.858862,-0.725768
2.989608,2.550215,8.850482,-0.448181
3.039045,1.940420,9.212618,0.158622
3.089254,2.581042,9.083327,-0.051776
3.139069,3.922441,11.094528,-0.421245
3.189891,4.431377,10.531571,-1.195647
3.238772,4.184615,12.813926,2.058189
3.289883,-1.625871,9.757169,2.403266
